,ID,rownum,colnum,LAT,LON
1077,1077.0,21.0,27.0,36.13630121762128,112.54446615253431
1078,1078.0,21.0,28.0,36.137082278849206,112.64497715112347
1079,1079.0,21.0,29.0,36.137776562458754,112.74549010262477
1080,1080.0,21.0,30.0,36.13838406599268,112.84600477734686
1081,1081.0,21.0,31.0,36.138904787300774,112.94652094557479
1082,1082.0,21.0,32.0,36.139338724539996,113.04703837757306
1083,1083.0,21.0,33.0,36.13968587617446,113.1475568435889
1084,1084.0,21.0,34.0,36.13994624097547,113.24807611385533
1085,1085.0,21.0,35.0,36.14011981802144,113.34859595859436
1086,1086.0,21.0,36.0,36.14020660669802,113.44911614802008
1087,1087.0,21.0,37.0,36.14020660669802,113.5496364523419
1088,1088.0,21.0,38.0,36.14011981802144,113.65015664176762
1089,1089.0,21.0,39.0,36.13994624097547,113.75067648650665
1090,1090.0,21.0,40.0,36.13968587617446,113.85119575677308
1091,1091.0,21.0,41.0,36.139338724539996,113.95171422278894
1092,1092.0,21.0,42.0,36.138904787300774,114.0522316547872
1093,1093.0,21.0,43.0,36.13838406599268,114.15274782301512
1094,1094.0,21.0,44.0,36.137776562458754,114.25326249773723
1095,1095.0,21.0,45.0,36.137082278849206,114.35377544923851
1096,1096.0,21.0,46.0,36.13630121762128,114.45428644782768
1097,1097.0,21.0,47.0,36.135433381539386,114.55479526384013
1098,1098.0,21.0,48.0,36.134478773675006,114.65530166764124
1099,1099.0,21.0,49.0,36.133437397406716,114.75580542962942
1100,1100.0,22.0,0.0,36.16354341302785,109.82832469189673
1101,1101.0,22.0,1.0,36.16666886485691,109.92880341670526
1102,1102.0,22.0,2.0,36.16970762586525,110.02929030178476
1103,1103.0,22.0,3.0,36.17265968530276,110.12978511853849
1104,1104.0,22.0,4.0,36.17552503272552,110.23028763826116
1105,1105.0,22.0,5.0,36.178303657995976,110.33079763214201
1106,1106.0,22.0,6.0,36.18099555128285,110.43131487126792
1107,1107.0,22.0,7.0,36.18360070306149,110.53183912662648
1108,1108.0,22.0,8.0,36.186119104113665,110.63237016910921
1109,1109.0,22.0,9.0,36.18855074552777,110.73290776951457
1110,1110.0,22.0,10.0,36.19089561869892,110.83345169855113
1111,1111.0,22.0,11.0,36.193153715328926,110.93400172684072
1112,1112.0,22.0,12.0,36.19532502742636,111.03455762492153
1113,1113.0,22.0,13.0,36.19740954730674,111.13511916325123
1114,1114.0,22.0,14.0,36.19940726759254,111.23568611221013
1115,1115.0,22.0,15.0,36.201318181213054,111.33625824210431
1116,1116.0,22.0,16.0,36.20314228140474,111.43683532316874
1117,1117.0,22.0,17.0,36.20487956171109,111.5374171255705
1118,1118.0,22.0,18.0,36.20653001598278,111.6380034194118
1119,1119.0,22.0,19.0,36.20809363837758,111.73859397473322
1120,1120.0,22.0,20.0,36.20957042336052,111.83918856151685
1121,1121.0,22.0,21.0,36.21096036570396,111.93978694968939
1122,1122.0,22.0,22.0,36.21226346048743,112.04038890912537
1123,1123.0,22.0,23.0,36.21347970309795,112.14099420965026
1124,1124.0,22.0,24.0,36.214609089229846,112.2416026210436
1125,1125.0,22.0,25.0,36.2156516148848,112.34221391304226
1126,1126.0,22.0,26.0,36.21660727637204,112.4428278553435
1127,1127.0,22.0,27.0,36.21747607030823,112.54344421760817
1128,1128.0,22.0,28.0,36.218257993617485,112.64406276946387
1129,1129.0,22.0,29.0,36.218953043531485,112.74468328050811
1130,1130.0,22.0,30.0,36.21956121758944,112.84530552031153
1131,1131.0,22.0,31.0,36.22008251363808,112.94592925842089
1132,1132.0,22.0,32.0,36.220516929831795,113.04655426436247
1133,1133.0,22.0,33.0,36.22086446463249,113.14718030764507
1134,1134.0,22.0,34.0,36.22112511680967,113.24780715776328
1135,1135.0,22.0,35.0,36.2212988854405,113.34843458420052
1136,1136.0,22.0,36.0,36.22138576990974,113.44906235643236
1137,1137.0,22.0,37.0,36.22138576990974,113.54969024392962
1138,1138.0,22.0,38.0,36.2212988854405,113.65031801616146
1139,1139.0,22.0,39.0,36.22112511680967,113.75094544259872
1140,1140.0,22.0,40.0,36.22086446463249,113.85157229271692
1141,1141.0,22.0,41.0,36.220516929831795,113.95219833599953
1142,1142.0,22.0,42.0,36.22008251363808,114.0528233419411
1143,1143.0,22.0,43.0,36.21956121758944,114.15344708005047
1144,1144.0,22.0,44.0,36.218953043531485,114.25406931985387
1145,1145.0,22.0,45.0,36.218257993617485,114.35468983089812
1146,1146.0,22.0,46.0,36.21747607030823,114.45530838275381
1147,1147.0,22.0,47.0,36.21660727637204,114.5559247450185
1148,1148.0,22.0,48.0,36.2156516148848,114.65653868731974
1149,1149.0,22.0,49.0,36.214609089229846,114.7571499793184
1150,1150.0,23.0,0.0,36.24466142329002,109.82439549302889
1151,1151.0,23.0,1.0,36.24779032146991,109.92498155206286
1152,1152.0,23.0,2.0,36.250832433278205,110.02557579757428
1153,1153.0,23.0,3.0,36.25378774794949,110.126178000235
1154,1154.0,23.0,4.0,36.256656255025035,110.22678793060776
1155,1155.0,23.0,5.0,36.25943794435281,110.32740535914922
1156,1156.0,23.0,6.0,36.262132806087635,110.42803005621319
1157,1157.0,23.0,7.0,36.26474083069124,110.52866179205364
1158,1158.0,23.0,8.0,36.26726200893226,110.62930033682791
1159,1159.0,23.0,9.0,36.26969633188651,110.72994546059985
1160,1160.0,23.0,10.0,36.27204379093677,110.83059693334289
1161,1161.0,23.0,11.0,36.274304377773085,110.93125452494327
1162,1162.0,23.0,12.0,36.276478084392686,111.03191800520312
1163,1163.0,23.0,13.0,36.27856490310011,111.13258714384368
1164,1164.0,23.0,14.0,36.28056482650731,111.23326171050836
1165,1165.0,23.0,15.0,36.282477847533585,111.33394147476595
1166,1166.0,23.0,16.0,36.28430395940575,111.43462620611378
1167,1167.0,23.0,17.0,36.286043155658085,111.53531567398086
1168,1168.0,23.0,18.0,36.287695430132494,111.63600964773107
1169,1169.0,23.0,19.0,36.28926077697847,111.73670789666626
1170,1170.0,23.0,20.0,36.29073919065319,111.8374101900295
1171,1171.0,23.0,21.0,36.29213066592152,111.93811629700821
1172,1172.0,23.0,22.0,36.29343519785603,112.03882598673724
1173,1173.0,23.0,23.0,36.294652781837115,112.13953902830227
1174,1174.0,23.0,24.0,36.295783413552996,112.24025519074272
1175,1175.0,23.0,25.0,36.296827088999734,112.3409742430551
1176,1176.0,23.0,26.0,36.2977838044812,112.44169595419615
1177,1177.0,23.0,27.0,36.29865355660928,112.54242009308597
1178,1178.0,23.0,28.0,36.29943634230375,112.64314642861123
1179,1179.0,23.0,29.0,36.30013215879229,112.74387472962837
1180,1180.0,23.0,30.0,36.300741003610625,112.84460476496676
1181,1181.0,23.0,31.0,36.30126287460244,112.94533630343187
1182,1182.0,23.0,32.0,36.30169776991949,113.04606911380846
1183,1183.0,23.0,33.0,36.30204568802146,113.14680296486381
1184,1184.0,23.0,34.0,36.302306627676145,113.24753762535083
1185,1185.0,23.0,35.0,36.302480587959366,113.34827286401129
1186,1186.0,23.0,36.0,36.30256756825503,113.449008449579
1187,1187.0,23.0,37.0,36.30256756825503,113.54974415078298
1188,1188.0,23.0,38.0,36.302480587959366,113.6504797363507
1189,1189.0,23.0,39.0,36.302306627676145,113.75121497501117
1190,1190.0,23.0,40.0,36.30204568802146,113.85194963549819
1191,1191.0,23.0,41.0,36.30169776991949,113.95268348655352
1192,1192.0,23.0,42.0,36.30126287460244,114.05341629693012
1193,1193.0,23.0,43.0,36.300741003610625,114.15414783539522
1194,1194.0,23.0,44.0,36.30013215879229,114.25487787073361
1195,1195.0,23.0,45.0,36.29943634230375,114.35560617175075
1196,1196.0,23.0,46.0,36.29865355660928,114.45633250727602
1197,1197.0,23.0,47.0,36.2977838044812,114.55705664616583
1198,1198.0,23.0,48.0,36.296827088999734,114.65777835730688
1199,1199.0,23.0,49.0,36.295783413552996,114.75849740961928
1200,1200.0,24.0,0.0,36.32578188614402,109.82045787844855
1201,1201.0,24.0,1.0,36.32891423188209,109.92115150092432
1202,1202.0,24.0,2.0,36.33195969566442,110.02185333619629
1203,1203.0,24.0,3.0,36.33491826671031,110.12256315420179
1204,1204.0,24.0,4.0,36.33778993454609,110.22328072476847
1205,1205.0,24.0,5.0,36.34057468900532,110.3240058176173
1206,1206.0,24.0,6.0,36.343272520228815,110.42473820236587
1207,1207.0,24.0,7.0,36.34588341866474,110.52547764853138
1208,1208.0,24.0,8.0,36.34840737506863,110.62622392553389
1209,1209.0,24.0,9.0,36.35084438050355,110.72697680269947
1210,1210.0,24.0,10.0,36.35319442634003,110.82773604926328
1211,1211.0,24.0,11.0,36.355457504256314,110.92850143437282
1212,1212.0,24.0,12.0,36.35763360623823,111.02927272709105
1213,1213.0,24.0,13.0,36.35972272457941,111.13004969639957
1214,1214.0,24.0,14.0,36.36172485188121,111.23083211120175
1215,1215.0,24.0,15.0,36.36363998105295,111.33161974032596
1216,1216.0,24.0,16.0,36.3654681053117,111.4324123525287
1217,1217.0,24.0,17.0,36.36720921818262,111.5332097164978
1218,1218.0,24.0,18.0,36.368863313498835,111.63401160085556
1219,1219.0,24.0,19.0,36.37043038540153,111.734817774162
1220,1220.0,24.0,20.0,36.3719104283399,111.83562800491798
1221,1221.0,24.0,21.0,36.37330343707145,111.93644206156841
1222,1222.0,24.0,22.0,36.37460940666171,112.03725971250546
1223,1223.0,24.0,23.0,36.375828332484495,112.13808072607168
1224,1224.0,24.0,24.0,36.37696021022188,112.23890487056326
1225,1225.0,24.0,25.0,36.37800503586424,112.3397319142332
1226,1226.0,24.0,26.0,36.378962805710216,112.44056162529448
1227,1227.0,24.0,27.0,36.37983351636682,112.5413937719233
1228,1228.0,24.0,28.0,36.38061716474945,112.64222812226221
1229,1229.0,24.0,29.0,36.38131374808186,112.74306444442341
1230,1230.0,24.0,30.0,36.38192326389624,112.84390250649184
1231,1231.0,24.0,31.0,36.38244571003326,112.94474207652844
1232,1232.0,24.0,32.0,36.38288108464199,113.04558292257332
1233,1233.0,24.0,33.0,36.38322938617992,113.14642481264902
1234,1234.0,24.0,34.0,36.38349061341311,113.2472675147636
1235,1235.0,24.0,35.0,36.383664765416064,113.348110796914
1236,1236.0,24.0,36.0,36.383751841571794,113.44895442708908
1237,1237.0,24.0,37.0,36.383751841571794,113.54979817327292
1238,1238.0,24.0,38.0,36.383664765416064,113.650641803448
1239,1239.0,24.0,39.0,36.38349061341311,113.75148508559838
1240,1240.0,24.0,40.0,36.38322938617992,113.85232778771298
1241,1241.0,24.0,41.0,36.38288108464199,113.95316967778867
1242,1242.0,24.0,42.0,36.38244571003326,114.05401052383355
1243,1243.0,24.0,43.0,36.38192326389624,114.15485009387014
1244,1244.0,24.0,44.0,36.38131374808186,114.25568815593857
1245,1245.0,24.0,45.0,36.38061716474945,114.35652447809977
1246,1246.0,24.0,46.0,36.37983351636682,114.4573588284387
1247,1247.0,24.0,47.0,36.378962805710216,114.55819097506752
1248,1248.0,24.0,48.0,36.37800503586424,114.65902068612878
1249,1249.0,24.0,49.0,36.37696021022188,114.75984772979872
1250,1250.0,25.0,0.0,36.40690464130025,109.81651182110296
1251,1251.0,25.0,1.0,36.41004043580032,109.9173132369708
1252,1252.0,25.0,2.0,36.41308925272733,110.01812289206646
1253,1253.0,25.0,3.0,36.41605108128516,110.11894055558966
1254,1254.0,25.0,4.0,36.41892591098539,110.21976599662976
1255,1255.0,25.0,5.0,36.42171373164702,110.32059898416897
1256,1256.0,25.0,6.0,36.424414533396856,110.42143928708542
1257,1257.0,25.0,7.0,36.42702830666949,110.52228667415645
1258,1258.0,25.0,8.0,36.429555042207326,110.62314091406168
1259,1259.0,25.0,9.0,36.43199473106067,110.72400177538623
1260,1260.0,25.0,10.0,36.434347364587836,110.82486902662384
1261,1261.0,25.0,11.0,36.43661293445514,110.92574243618013
1262,1262.0,25.0,12.0,36.43879143263709,111.02662177237566
1263,1263.0,25.0,13.0,36.4408828514163,111.1275068034493
1264,1264.0,25.0,14.0,36.44288718338365,111.22839729756114
1265,1265.0,25.0,15.0,36.44480442143831,111.32929302279601
1266,1266.0,25.0,16.0,36.44663455878776,111.43019374716636
1267,1267.0,25.0,17.0,36.448377588947906,111.53109923861565
1268,1268.0,25.0,18.0,36.45003350574308,111.63200926502151
1269,1269.0,25.0,19.0,36.45160230330614,111.73292359419885
1270,1270.0,25.0,20.0,36.45308397607844,111.83384199390319
1271,1271.0,25.0,21.0,36.454478518809935,111.93476423183378
1272,1272.0,25.0,22.0,36.45578592655919,112.03569007563677
1273,1273.0,25.0,23.0,36.45700619469342,112.13661929290853
1274,1274.0,25.0,24.0,36.45813931888856,112.23755165119879
1275,1275.0,25.0,25.0,36.459185295129245,112.3384869180138
1276,1276.0,25.0,26.0,36.460144119708886,112.43942486081966
1277,1277.0,25.0,27.0,36.46101578922962,112.54036524704543
1278,1278.0,25.0,28.0,36.461800300602484,112.64130784408637
1279,1279.0,25.0,29.0,36.4624976510473,112.74225241930722
1280,1280.0,25.0,30.0,36.46310783809272,112.84319874004528
1281,1281.0,25.0,31.0,36.46363085957633,112.94414657361378
1282,1282.0,25.0,32.0,36.464066713644584,113.04509568730498
1283,1283.0,25.0,33.0,36.464415398752756,113.14604584839346
1284,1284.0,25.0,34.0,36.46467691366518,113.24699682413927
1285,1285.0,25.0,35.0,36.46485125745503,113.34794838179124
1286,1286.0,25.0,36.0,36.46493842950443,113.44890028859012
1287,1287.0,25.0,37.0,36.46493842950443,113.54985231177186
1288,1288.0,25.0,38.0,36.46485125745503,113.65080421857076
1289,1289.0,25.0,39.0,36.46467691366518,113.75175577622272
1290,1290.0,25.0,40.0,36.464415398752756,113.85270675196854
1291,1291.0,25.0,41.0,36.464066713644584,113.95365691305702
1292,1292.0,25.0,42.0,36.46363085957633,114.0546060267482
1293,1293.0,25.0,43.0,36.46310783809272,114.1555538603167
1294,1294.0,25.0,44.0,36.4624976510473,114.25650018105478
1295,1295.0,25.0,45.0,36.461800300602484,114.35744475627561
1296,1296.0,25.0,46.0,36.46101578922962,114.45838735331657
1297,1297.0,25.0,47.0,36.460144119708886,114.55932773954233
1298,1298.0,25.0,48.0,36.459185295129245,114.66026568234818
1299,1299.0,25.0,49.0,36.45813931888856,114.76120094916321
1300,1300.0,26.0,0.0,36.48802952827625,109.81255729382326
1301,1301.0,26.0,1.0,36.49116877273851,109.9134667337705
1302,1302.0,26.0,2.0,36.49422094397732,110.01438443949071
1303,1303.0,26.0,3.0,36.4971860311812,110.11531017944276
1304,1304.0,26.0,4.0,36.500064023846726,110.21624372197464
1305,1305.0,26.0,5.0,36.50285491177855,110.31718483532654
1306,1306.0,26.0,6.0,36.505558685089355,110.41813328763409
1307,1307.0,26.0,7.0,36.50817533420012,110.51908884693157
1308,1308.0,26.0,8.0,36.51070484984012,110.62005128115494
1309,1309.0,26.0,9.0,36.51314722304687,110.72102035814522
1310,1310.0,26.0,10.0,36.515502445166454,110.82199584565159
1311,1311.0,26.0,11.0,36.51777050785334,110.92297751133452
1312,1312.0,26.0,12.0,36.51995140307053,111.02396512276911
1313,1313.0,26.0,13.0,36.52204512308977,111.1249584474482
1314,1314.0,26.0,14.0,36.524051660491295,111.22595725278552
1315,1315.0,26.0,15.0,36.52597100816422,111.32696130611905
1316,1316.0,26.0,16.0,36.52780315930636,111.42797037471408
1317,1317.0,26.0,17.0,36.52954810742437,111.52898422576652
1318,1318.0,26.0,18.0,36.53120584633382,111.63000262640604
1319,1319.0,26.0,19.0,36.53277637015921,111.73102534369934
1320,1320.0,26.0,20.0,36.53425967333397,111.83205214465335
1321,1321.0,26.0,21.0,36.53565575060059,111.9330827962184
1322,1322.0,26.0,22.0,36.536964597010595,112.03411706529153
1323,1323.0,26.0,23.0,36.53818620792463,112.13515471871968
1324,1324.0,26.0,24.0,36.539320579012475,112.23619552330284
1325,1325.0,26.0,25.0,36.540367706253,112.3372392457974
1326,1326.0,26.0,26.0,36.541327585934376,112.4382856529193
1327,1327.0,26.0,27.0,36.54220021465392,112.53933451134728
1328,1328.0,26.0,28.0,36.54298558931822,112.64038558772609
1329,1329.0,26.0,29.0,36.54368370714318,112.74143864866976
1330,1330.0,26.0,30.0,36.544294565653914,112.8424934607648
1331,1331.0,26.0,31.0,36.54481816268495,112.94354979057347
1332,1332.0,26.0,32.0,36.54525449638006,113.04460740463695
1333,1333.0,26.0,33.0,36.545603565192415,113.14566606947865
1334,1334.0,26.0,34.0,36.54586536788451,113.24672555160743
1335,1335.0,26.0,35.0,36.54603990352816,113.34778561752077
1336,1336.0,26.0,36.0,36.546127171504715,113.44884603370808
1337,1337.0,26.0,37.0,36.546127171504715,113.54990656665392
1338,1338.0,26.0,38.0,36.54603990352816,113.65096698284123
1339,1339.0,26.0,39.0,36.54586536788451,113.75202704875457
1340,1340.0,26.0,40.0,36.545603565192415,113.85308653088333
1341,1341.0,26.0,41.0,36.54525449638006,113.95414519572503
1342,1342.0,26.0,42.0,36.54481816268495,114.05520280978853
1343,1343.0,26.0,43.0,36.544294565653914,114.1562591395972
1344,1344.0,26.0,44.0,36.54368370714318,114.25731395169223
1345,1345.0,26.0,45.0,36.54298558931822,114.35836701263591
1346,1346.0,26.0,46.0,36.54220021465392,114.45941808901472
1347,1347.0,26.0,47.0,36.541327585934376,114.56046694744268
1348,1348.0,26.0,48.0,36.540367706253,114.66151335456459
1349,1349.0,26.0,49.0,36.539320579012475,114.76255707705914
1350,1350.0,27.0,0.0,36.56915638639748,109.80859426932406
1351,1351.0,27.0,1.0,36.57229908201867,109.90961196477825
1352,1352.0,27.0,2.0,36.57535460873294,110.01063795266461
1353,1353.0,27.0,3.0,36.578322955713546,110.11167200069808
1354,1354.0,27.0,4.0,36.58120411244209,110.21271387648204
1355,1355.0,27.0,5.0,36.5839980687087,110.31376334751155
1356,1356.0,27.0,6.0,36.58670481461205,110.41482018117652
1357,1357.0,27.0,7.0,36.58932434055943,110.51588414476493
1358,1358.0,27.0,8.0,36.59185663726695,110.61695500546598
1359,1359.0,27.0,9.0,36.59430169575941,110.71803253037338
1360,1360.0,27.0,10.0,36.59665950737054,110.8191164864885
1361,1361.0,27.0,11.0,36.59893006374293,110.92020664072356
1362,1362.0,27.0,12.0,36.6011133568282,111.02130275990491
1363,1363.0,27.0,13.0,36.603209378886994,111.12240461077619
1364,1364.0,27.0,14.0,36.60521812248913,111.22351196000157
1365,1365.0,27.0,15.0,36.60713958051349,111.324624574169
1366,1366.0,27.0,16.0,36.60897374614828,111.42574221979336
1367,1367.0,27.0,17.0,36.61072061289086,111.5268646633198
1368,1368.0,27.0,18.0,36.61238017454806,111.62799167112685
1369,1369.0,27.0,19.0,36.61395242523595,111.72912300952972
1370,1370.0,27.0,20.0,36.61543735938007,111.83025844478354
1371,1371.0,27.0,21.0,36.61683497171542,111.93139774308659
1372,1372.0,27.0,22.0,36.6181452572865,112.03254067058349
1373,1373.0,27.0,23.0,36.61936821144733,112.1336869933685
1374,1374.0,27.0,24.0,36.62050382986151,112.23483647748877
1375,1375.0,27.0,25.0,36.62155210850225,112.33598888894747
1376,1376.0,27.0,26.0,36.622513043652376,112.43714399370722
1377,1377.0,27.0,27.0,36.623386631904374,112.53830155769317
1378,1378.0,27.0,28.0,36.62417287016044,112.63946134679635
1379,1379.0,27.0,29.0,36.624871755632505,112.74062312687688
1380,1380.0,27.0,30.0,36.625483285842215,112.8417866637672
1381,1381.0,27.0,31.0,36.6260074586209,112.94295172327536
1382,1382.0,27.0,32.0,36.62644427210976,113.04411807118827
1383,1383.0,27.0,33.0,36.62679372475974,113.14528547327491
1384,1384.0,27.0,34.0,36.6270558153316,113.24645369528967
1385,1385.0,27.0,35.0,36.62723054289587,113.3476225029755
1386,1386.0,27.0,36.0,36.62731790683292,113.44879166206721
1387,1387.0,27.0,37.0,36.62731790683292,113.54996093829477
1388,1388.0,27.0,38.0,36.62723054289587,113.6511300973865
1389,1389.0,27.0,39.0,36.6270558153316,113.75229890507232
1390,1390.0,27.0,40.0,36.62679372475974,113.85346712708707
1391,1391.0,27.0,41.0,36.62644427210976,113.95463452917373
1392,1392.0,27.0,42.0,36.6260074586209,114.05580087708663
1393,1393.0,27.0,43.0,36.625483285842215,114.15696593659479
1394,1394.0,27.0,44.0,36.624871755632505,114.2581294734851
1395,1395.0,27.0,45.0,36.62417287016044,114.35929125356563
1396,1396.0,27.0,46.0,36.623386631904374,114.46045104266881
1397,1397.0,27.0,47.0,36.622513043652376,114.56160860665477
1398,1398.0,27.0,48.0,36.62155210850225,114.66276371141451
1399,1399.0,27.0,49.0,36.62050382986151,114.76391612287323
1400,1400.0,28.0,0.0,36.65028505479856,109.80462272020264
1401,1401.0,28.0,1.0,36.6534312027718,109.90574890333467
1402,1402.0,28.0,2.0,36.656490086121885,110.00688340567284
1403,1403.0,28.0,3.0,36.65946169400659,110.10802599418487
1404,1404.0,28.0,4.0,36.662346015892616,110.20917643572639
1405,1405.0,28.0,5.0,36.66514304155552,110.31033449704412
1406,1406.0,28.0,6.0,36.66785276107993,110.41149994477907
1407,1407.0,28.0,7.0,36.6704751648595,110.5126725454697
1408,1408.0,28.0,8.0,36.673010243597105,110.61385206555528
1409,1409.0,28.0,9.0,36.675457988304785,110.71503827137897
1410,1410.0,28.0,10.0,36.67781839030393,110.81623092919115
1411,1411.0,28.0,11.0,36.68009144122529,110.91742980515254
1412,1412.0,28.0,12.0,36.68227713300897,111.01863466533753
1413,1413.0,28.0,13.0,36.68437545790464,111.11984527573738
1414,1414.0,28.0,14.0,36.686386408471535,111.22106140226343
1415,1415.0,28.0,15.0,36.68830997757838,111.32228281075037
1416,1416.0,28.0,16.0,36.69014615840371,111.4235092669595
1417,1417.0,28.0,17.0,36.69189494443565,111.52474053658192
1418,1418.0,28.0,18.0,36.69355632947218,111.6259763852418
1419,1419.0,28.0,19.0,36.695130307621,111.72721657849966
1420,1420.0,28.0,20.0,36.696616873299746,111.82846088185559
1421,1421.0,28.0,21.0,36.6980160212359,111.92970906075253
1422,1422.0,28.0,22.0,36.69932774646689,112.03096088057947
1423,1423.0,28.0,23.0,36.700552044340164,112.13221610667479
1424,1424.0,28.0,24.0,36.701688910513106,112.23347450432944
1425,1425.0,28.0,25.0,36.70273834095322,112.33473583879028
1426,1426.0,28.0,26.0,36.70370033193804,112.43599987526324
1427,1427.0,28.0,27.0,36.704574880055205,112.53726637891671
1428,1428.0,28.0,28.0,36.7053619822025,112.63853511488469
1429,1429.0,28.0,29.0,36.70606163558785,112.73980584827014
1430,1430.0,28.0,30.0,36.70667383772941,112.84107834414822
1431,1431.0,28.0,31.0,36.707198586455426,112.94235236756951
1432,1432.0,28.0,32.0,36.707635879904444,113.04362768356339
1433,1433.0,28.0,33.0,36.70798571652519,113.14490405714118
1434,1434.0,28.0,34.0,36.70824809507668,113.2461812532995
1435,1435.0,28.0,35.0,36.70842301462806,113.34745903702351
1436,1436.0,28.0,36.0,36.708510474558906,113.44873717329024
1437,1437.0,28.0,37.0,36.708510474558906,113.55001542707174
1438,1438.0,28.0,38.0,36.70842301462806,113.65129356333847
1439,1439.0,28.0,39.0,36.70824809507668,113.7525713470625
1440,1440.0,28.0,40.0,36.70798571652519,113.85384854322082
1441,1441.0,28.0,41.0,36.707635879904444,113.95512491679861
1442,1442.0,28.0,42.0,36.707198586455426,114.05640023279247
1443,1443.0,28.0,43.0,36.70667383772941,114.15767425621377
1444,1444.0,28.0,44.0,36.70606163558785,114.25894675209184
1445,1445.0,28.0,45.0,36.7053619822025,114.3602174854773
1446,1446.0,28.0,46.0,36.704574880055205,114.46148622144528
1447,1447.0,28.0,47.0,36.70370033193804,114.56275272509875
1448,1448.0,28.0,48.0,36.70273834095322,114.66401676157173
1449,1449.0,28.0,49.0,36.701688910513106,114.76527809603255
1450,1450.0,29.0,0.0,36.73141537242418,109.80064261893841
1451,1451.0,29.0,1.0,36.73456497393916,109.90187752266576
1452,1452.0,29.0,2.0,36.737627215081915,110.00312077248847
1453,1453.0,29.0,3.0,36.74060208499482,110.10437213462399
1454,1454.0,29.0,4.0,36.74348957312958,110.2056313751769
1455,1455.0,29.0,5.0,36.74628966924721,110.3068982601424
1456,1456.0,29.0,6.0,36.74900236341822,110.40817255540935
1457,1457.0,29.0,7.0,36.75162764602264,110.50945402676352
1458,1458.0,29.0,8.0,36.754165507750095,110.61074243989098
1459,1459.0,29.0,9.0,36.756615939599826,110.71203756038118
1460,1460.0,29.0,10.0,36.75897893288089,110.81333915373018
1461,1461.0,29.0,11.0,36.76125447921211,110.91464698534405
1462,1462.0,29.0,12.0,36.76344257052215,111.01596082054199
1463,1463.0,29.0,13.0,36.76554319904966,111.11728042455958
1464,1464.0,29.0,14.0,36.76755635734322,111.21860556255214
1465,1465.0,29.0,15.0,36.7694820382615,111.31993599959789
1466,1466.0,29.0,16.0,36.77132023497328,111.42127150070121
1467,1467.0,29.0,17.0,36.77307094095739,111.52261183079595
1468,1468.0,29.0,18.0,36.77473415000302,111.62395675474869
1469,1469.0,29.0,19.0,36.77630985620948,111.725306037362
1470,1470.0,29.0,20.0,36.77779805398645,111.82665944337765
1471,1471.0,29.0,21.0,36.77919873805391,111.92801673748001
1472,1472.0,29.0,22.0,36.780511903442246,112.02937768429919
1473,1473.0,29.0,23.0,36.78173754549223,112.13074204841438
1474,1474.0,29.0,24.0,36.78287565985515,112.23210959435713
1475,1475.0,29.0,25.0,36.78392624249264,112.33348008661466
1476,1476.0,29.0,26.0,36.784889289677025,112.43485328963303
1477,1477.0,29.0,27.0,36.78576479799111,112.53622896782052
1478,1478.0,29.0,28.0,36.78655276432821,112.63760688555091
1479,1479.0,29.0,29.0,36.78725318589228,112.73898680716671
1480,1480.0,29.0,30.0,36.787866060197935,112.84036849698248
1481,1481.0,29.0,31.0,36.78839138507037,112.94175171928812
1482,1482.0,29.0,32.0,36.788829158645434,113.04313623835215
1483,1483.0,29.0,33.0,36.789179379369706,113.14452181842498
1484,1484.0,29.0,34.0,36.789442046000346,113.24590822374223
1485,1485.0,29.0,35.0,36.78961715760525,113.34729521852803
1486,1486.0,29.0,36.0,36.78970471356309,113.44868256699822
1487,1487.0,29.0,37.0,36.78970471356309,113.55007003336377
1488,1488.0,29.0,38.0,36.78961715760525,113.65145738183396
1489,1489.0,29.0,39.0,36.789442046000346,113.75284437661976
1490,1490.0,29.0,40.0,36.789179379369706,113.85423078193702
1491,1491.0,29.0,41.0,36.788829158645434,113.95561636200985
1492,1492.0,29.0,42.0,36.78839138507037,114.05700088107388
1493,1493.0,29.0,43.0,36.787866060197935,114.1583841033795
1494,1494.0,29.0,44.0,36.78725318589228,114.25976579319529
1495,1495.0,29.0,45.0,36.78655276432821,114.36114571481107
1496,1496.0,29.0,46.0,36.78576479799111,114.46252363254148
1497,1497.0,29.0,47.0,36.784889289677025,114.56389931072897
1498,1498.0,29.0,48.0,36.78392624249264,114.66527251374734
1499,1499.0,29.0,49.0,36.78287565985515,114.76664300600486
1500,1500.0,30.0,0.0,36.812547178030115,109.79665393789226
1501,1501.0,30.0,1.0,36.81570023427306,109.8979977958821
1502,1502.0,30.0,2.0,36.81876583436201,109.99935002697256
1503,1503.0,30.0,3.0,36.82174396742392,110.10071039662743
1504,1504.0,30.0,4.0,36.82463462289548,110.20207867019715
1505,1505.0,30.0,5.0,36.82743779052317,110.30345461292208
1506,1506.0,30.0,6.0,36.83015346036338,110.40483798993573
1507,1507.0,30.0,7.0,36.832781622782406,110.50622856626799
1508,1508.0,30.0,8.0,36.83532226845665,110.60762610684844
1509,1509.0,30.0,9.0,36.83777538837258,110.70903037650953
1510,1510.0,30.0,10.0,36.840140973826855,110.81044113998988
1511,1511.0,30.0,11.0,36.84241901642639,110.91185816193757
1512,1512.0,30.0,12.0,36.84460950808835,111.01328120691336
1513,1513.0,30.0,13.0,36.84671244104032,111.11471003939397
