,id,row,col,LAT,LON
1937,1937.0,30.0,47.0,38.06015913346286,112.86341918906577
1938,1938.0,30.0,48.0,38.060337259063054,112.89779428412147
1939,1939.0,30.0,49.0,38.0605054891855,112.93216954000644
1940,1940.0,30.0,50.0,38.06066382376356,112.96654494753183
1941,1941.0,30.0,51.0,38.06081226273446,113.00092049750852
1942,1942.0,30.0,52.0,38.060950806039386,113.03529618074715
1943,1943.0,30.0,53.0,38.0610794536234,113.0696719880582
1944,1944.0,30.0,54.0,38.06119820543554,113.10404791025191
1945,1945.0,30.0,55.0,38.06130706142873,113.13842393813835
1946,1946.0,30.0,56.0,38.06140602155982,113.17280006252739
1947,1947.0,30.0,57.0,38.061495085789595,113.2071762742288
1948,1948.0,30.0,58.0,38.06157425408272,113.24155256405217
1949,1949.0,30.0,59.0,38.06164352640786,113.27592892280698
1950,1950.0,30.0,60.0,38.06170290273754,113.3103053413026
1951,1951.0,30.0,61.0,38.06175238304825,113.34468181034828
1952,1952.0,30.0,62.0,38.06179196732032,113.37905832075323
1953,1953.0,31.0,0.0,38.06768578893115,111.24731724928999
1954,1954.0,31.0,1.0,38.06832908689984,111.28168698041782
1955,1955.0,31.0,2.0,38.0689624933745,111.31605730435558
1956,1956.0,31.0,3.0,38.06958600810417,111.35042821193242
1957,1957.0,31.0,4.0,38.07019963084167,111.38479969397656
1958,1958.0,31.0,5.0,38.07080336134393,111.41917174131524
1959,1959.0,31.0,6.0,38.071397199371646,111.4535443447748
1960,1960.0,31.0,7.0,38.07198114468948,111.48791749518074
1961,1961.0,31.0,8.0,38.072555197066045,111.52229118335767
1962,1962.0,31.0,9.0,38.07311935627379,111.55666540012928
1963,1963.0,31.0,10.0,38.07367362208924,111.59104013631848
1964,1964.0,31.0,11.0,38.074217994292695,111.62541538274733
1965,1965.0,31.0,12.0,38.07475247266835,111.65979113023704
1966,1966.0,31.0,13.0,38.07527705700447,111.69416736960805
1967,1967.0,31.0,14.0,38.075791747093106,111.72854409168
1968,1968.0,31.0,15.0,38.07629654273032,111.76292128727178
1969,1969.0,31.0,16.0,38.07679144371601,111.79729894720147
1970,1970.0,31.0,17.0,38.077276449854054,111.83167706228643
1971,1971.0,31.0,18.0,38.07775156095223,111.86605562334333
1972,1972.0,31.0,19.0,38.07821677682225,111.90043462118804
1973,1973.0,31.0,20.0,38.07867209727972,111.93481404663581
1974,1974.0,31.0,21.0,38.07911752214417,111.96919389050117
1975,1975.0,31.0,22.0,38.07955305123908,112.00357414359797
1976,1976.0,31.0,23.0,38.07997868439182,112.03795479673943
1977,1977.0,31.0,24.0,38.0803944214337,112.07233584073809
1978,1978.0,31.0,25.0,38.08080026219997,112.1067172664059
1979,1979.0,31.0,26.0,38.08119620652972,112.14109906455418
1980,1980.0,31.0,27.0,38.08158225426605,112.17548122599365
1981,1981.0,31.0,28.0,38.081958405255975,112.20986374153448
1982,1982.0,31.0,29.0,38.08232465935036,112.2442466019862
1983,1983.0,31.0,30.0,38.082681016404045,112.27862979815787
1984,1984.0,31.0,31.0,38.08302747627578,112.31301332085795
1985,1985.0,31.0,32.0,38.08336403882826,112.34739716089442
1986,1986.0,31.0,33.0,38.08369070392808,112.38178130907468
1987,1987.0,31.0,34.0,38.084007471445744,112.41616575620576
1988,1988.0,31.0,35.0,38.08431434125574,112.45055049309408
1989,1989.0,31.0,36.0,38.08461131323638,112.48493551054568
1990,1990.0,31.0,37.0,38.08489838726999,112.5193207993661
1991,1991.0,31.0,38.0,38.08517556324275,112.55370635036046
1992,1992.0,31.0,39.0,38.085442841044824,112.58809215433348
1993,1993.0,31.0,40.0,38.08570022057024,112.62247820208947
1994,1994.0,31.0,41.0,38.085947701717004,112.65686448443232
1995,1995.0,31.0,42.0,38.08618528438701,112.69125099216554
1996,1996.0,31.0,43.0,38.08641296848606,112.72563771609234
1997,1997.0,31.0,44.0,38.08663075392393,112.76002464701551
1998,1998.0,31.0,45.0,38.08683864061428,112.79441177573754
1999,1999.0,31.0,46.0,38.087036628474735,112.82879909306064
2000,2000.0,31.0,47.0,38.08722471742679,112.86318658978664
2001,2001.0,31.0,48.0,38.08740290739589,112.89757425671712
2002,2002.0,31.0,49.0,38.08757119831141,112.9319620846534
2003,2003.0,31.0,50.0,38.087729590106655,112.96635006439654
2004,2004.0,31.0,51.0,38.087878082718774,113.00073818674734
2005,2005.0,31.0,52.0,38.08801667608897,113.03512644250637
2006,2006.0,31.0,53.0,38.08814537016231,113.06951482247399
2007,2007.0,31.0,54.0,38.08826416488772,113.10390331745036
2008,2008.0,31.0,55.0,38.08837306021818,113.13829191823548
2009,2009.0,31.0,56.0,38.08847205611047,113.17268061562915
2010,2010.0,31.0,57.0,38.088561152525386,113.20706940043101
2011,2011.0,31.0,58.0,38.088640349427585,113.24145826344059
2012,2012.0,31.0,59.0,38.088709646785674,113.27584719545726
2013,2013.0,31.0,60.0,38.08876904457221,113.31023618728032
2014,2014.0,31.0,61.0,38.08881854276362,113.34462522970894
2015,2015.0,31.0,62.0,38.088858141340296,113.37901431354221
2016,2016.0,32.0,0.0,38.094744192405905,111.24649355467749
2017,2017.0,32.0,1.0,38.09538772276461,111.28087584719188
2018,2018.0,32.0,2.0,38.09602135805663,111.3152587331667
2019,2019.0,32.0,3.0,38.09664509803081,111.34964220342101
2020,2020.0,32.0,4.0,38.09725894243997,111.38402624877297
2021,2021.0,32.0,5.0,38.09786289104083,111.4184108600398
2022,2022.0,32.0,6.0,38.09845694359401,111.45279602803778
2023,2023.0,32.0,7.0,38.099041099864095,111.48718174358235
2024,2024.0,32.0,8.0,38.09961535961952,111.52156799748805
