,ID,rownum,colnum,LAT,LON,PM25,SO2,NOx,VOCs,CO,NH3,BC,OC,PMC
98,98.0,1.0,28.0,35.58712971745069,115.21557197158859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,99.0,1.0,29.0,35.57599479984598,115.31603973355755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,100.0,1.0,30.0,35.56477518288009,115.4164789942471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,101.0,1.0,31.0,35.553470903761365,115.51688954992409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,102.0,1.0,32.0,35.54208199997391,115.6172711972185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,103.0,1.0,33.0,35.530608509277634,115.71762373312573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,104.0,1.0,34.0,35.519050469707665,115.81794695500886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,105.0,1.0,35.0,35.5074079195745,115.91824066060083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,106.0,1.0,36.0,35.49568089746342,116.01850464800677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,107.0,1.0,37.0,35.483869442234536,116.11873871570602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,108.0,1.0,38.0,35.471973593022334,116.21894266255457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,109.0,1.0,39.0,35.4599933892355,116.31911628778698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,110.0,1.0,40.0,35.44792887055676,116.4192593910188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,111.0,1.0,41.0,35.435780076942464,116.51937177224856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,112.0,1.0,42.0,35.42354704862253,116.61945323186002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,113.0,1.0,43.0,35.41122982610003,116.7195035706243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,114.0,1.0,44.0,35.398828450151036,116.81952258970186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,115.0,1.0,45.0,35.38634296182429,116.91951009064486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,116.0,1.0,46.0,35.373773402441024,117.01946587539915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,117.0,1.0,47.0,35.361119813594726,117.11938974630625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,118.0,1.0,48.0,35.34838223715071,117.2192815061056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,119.0,1.0,49.0,35.335560715246025,117.3191409579366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,120.0,1.0,50.0,35.322655290289234,117.41896790534052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,121.0,1.0,51.0,35.3096660049599,117.51876215226275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,122.0,1.0,52.0,35.29659290220859,117.61852350305469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,123.0,1.0,53.0,35.28343602525642,117.71825176247583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,124.0,1.0,54.0,35.27019541759495,117.81794673569576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,125.0,1.0,55.0,35.25687112298576,117.91760822829612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,126.0,1.0,56.0,35.24346318546023,118.01723604627259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,127.0,1.0,57.0,35.22997164931938,118.11682999603694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,128.0,1.0,58.0,35.216396559133415,118.21638988441887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,129.0,1.0,59.0,35.20273795974157,118.31591551866809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,130.0,1.0,60.0,35.188995896251754,118.41540670645612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,131.0,1.0,61.0,35.175170414040345,118.5148632558783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
